名稱,縣市,鄉鎮市區,WGS_X,WGS_Y
尖山子山,新北市,瑞芳/貢寮區,121.6255528,25.2498038
半嶺,新北市,瑞芳/貢寮區,121.603922,25.2361771
坑頭山,新北市,瑞芳/貢寮區,121.574868,25.2502301
新庄,新北市,瑞芳/貢寮區,121.4994615,25.2737997
蕃子寮,新北市,瑞芳/貢寮區,121.4882418,25.2345383
石門山,新北市,瑞芳/貢寮區,121.5647896,25.2859031
北八斗山,新北市,瑞芳/貢寮區,121.6722682,25.1956867
瑪鋉山,新北市,瑞芳/貢寮區,121.6963764,25.1671828
火號山,新北市,瑞芳/貢寮區,121.7434651,25.1459241
五坑山,新北市,瑞芳/貢寮區,121.791672,25.1296021
東勢中股山,新北市,瑞芳/貢寮區,121.6897471,25.1241341
西頭山,新北市,瑞芳/貢寮區,121.658017,25.0828721
三疊山,新北市,瑞芳/貢寮區,121.729223,25.0912781
臥龍山,新北市,瑞芳/貢寮區,121.7189901,25.0907161
友蚋山,新北市,瑞芳/貢寮區,121.67623,25.0911191
大坑埔山,新北市,瑞芳/貢寮區,121.761299,25.1046651
赫頭山,新北市,瑞芳/貢寮區,121.7762483,25.0958119
足跡山,新北市,瑞芳/貢寮區,121.7672338,25.0926661
金顏山,新北市,瑞芳/貢寮區,121.646386,25.1220491
刣狗寮山,新北市,瑞芳/貢寮區,121.649708,25.1031731
六堵山,新北市,瑞芳/貢寮區,121.7032359,25.0904801
八分山,新北市,瑞芳/貢寮區,121.802598,25.0948051
萬里加投,新北市,瑞芳/貢寮區,121.6446391,25.2073271
二坪山,新北市,瑞芳/貢寮區,121.6419907,25.1663015
開眼尖山,新北市,瑞芳/貢寮區,121.656843,25.1502702
三界山,新北市,瑞芳/貢寮區,121.677658,25.1548571
烏石鼻頭山,新北市,瑞芳/貢寮區,121.6905591,25.1391641
三角嶺頭山,新北市,瑞芳/貢寮區,121.7159311,25.1447011
蛇子崙山,新北市,瑞芳/貢寮區,121.8150569,25.0955471
尪子上天山,新北市,瑞芳/貢寮區,121.7905019,25.0842831
瑞芳山,新北市,瑞芳/貢寮區,121.816741,25.1117051
康子崙山,新北市,瑞芳/貢寮區,121.6635,25.1313081
仙洞湖山,新北市,瑞芳/貢寮區,121.672529,25.1163812
石壁寮山,新北市,瑞芳/貢寮區,121.443436,24.9572972
大坑山,新北市,瑞芳/貢寮區,121.4267438,24.9613663
牛埔尾山,新北市,瑞芳/貢寮區,121.4076481,24.9855151
大湖山,新北市,淡水/三芝區,121.3540859,24.9777921
牛灶坑山,新北市,淡水/三芝區,121.364965,24.9645231
牛埔山,新北市,淡水/三芝區,121.3942019,24.9785682
鳶尾山,新北市,淡水/三芝區,121.359024,24.9276112
五十分山,新北市,淡水/三芝區,121.336926,24.9181861
二鬮山,新北市,淡水/三芝區,121.357578,24.9114971
十六分山,新北市,淡水/三芝區,121.3388021,24.8933611
娘子坑山,新北市,淡水/三芝區,121.30698,24.9008561
尾寮山,新北市,淡水/三芝區,121.3147341,24.8894291
王公坑山,新北市,淡水/三芝區,121.3783066,24.9148839
西九份坑山,新北市,瑞芳/貢寮區,121.870964,25.0445511
丹裡山,新北市,瑞芳/貢寮區,121.907275,25.0558611
外柑腳山,新北市,瑞芳/貢寮區,121.816206,25.0159591
東內平林山,新北市,瑞芳/貢寮區,121.831259,25.0317651
長潭山,新北市,瑞芳/貢寮區,121.893125,25.0191424
蝙蝠山,新北市,瑞芳/貢寮區,121.8650541,25.0275121
挖子坑山,新北市,瑞芳/貢寮區,121.932385,25.0189151
水返港山,新北市,瑞芳/貢寮區,121.911577,25.0305561
大埤山,新北市,瑞芳/貢寮區,121.8459,24.9963461
麻竹坑山,新北市,瑞芳/貢寮區,121.845881,25.0282041
頂坑山,新北市,瑞芳/貢寮區,121.83116,25.0578811
五分寮山,新北市,瑞芳/貢寮區,121.8071654,25.0583802
烏塗窟山,新北市,瑞芳/貢寮區,121.8136999,25.0744762
柑腳城山,新北市,瑞芳/貢寮區,121.799585,25.0071782
石笋山,新北市,瑞芳/貢寮區,121.859039,25.0683791
破子寮山,新北市,瑞芳/貢寮區,121.8565341,24.9805422
丁蘭山,新北市,瑞芳/貢寮區,121.869392,24.9921151
外打林山,新北市,瑞芳/貢寮區,121.9022449,24.9960304
紅毛山,新北市,瑞芳/貢寮區,121.8957561,25.1012351
南子吝山,新北市,瑞芳/貢寮區,121.8816651,25.1209231
塗崎頭山,新北市,瑞芳/貢寮區,121.5702741,24.9523371
五郎寮山,新北市,瑞芳/貢寮區,121.618472,24.9511022
小油山,新北市,瑞芳/貢寮區,121.551288,24.9454931
屈尺山,新北市,瑞芳/貢寮區,121.539397,24.9278691
蕃薯窩山,新北市,瑞芳/貢寮區,121.639474,24.9577361
烏土堀山,新北市,瑞芳/貢寮區,121.6385921,24.9652111
磨石坑山,新北市,瑞芳/貢寮區,121.687382,24.9666541
黃櫸皮寮山,新北市,瑞芳/貢寮區,121.685854,24.9395011
烏窟子山,新北市,瑞芳/貢寮區,121.703204,24.9433731
中嶺山,新北市,瑞芳/貢寮區,121.599947,24.9389581
四面頭山,新北市,瑞芳/貢寮區,121.594922,24.9591691
三城,新北市,瑞芳/貢寮區,121.487823,24.9456244
成子寮山,新北市,瑞芳/貢寮區,121.4364559,25.1122481
東小坪頂山,新北市,瑞芳/貢寮區,121.4748886,25.1548824
竿蓁林,新北市,瑞芳/貢寮區,121.4510979,25.1680271
小南灣山,新北市,淡水/三芝區,121.355047,25.1283432
牛港稜山最高點,新北市,瑞芳/貢寮區,121.415785,25.129582
水尾山,新北市,瑞芳/貢寮區,121.401335,25.111065
五股坑山,新北市,瑞芳/貢寮區,121.4216369,25.1079491
麻埔山,新北市,淡水/三芝區,121.3136772,25.1173812
長道坑山,新北市,淡水/三芝區,121.3965585,25.1338489
西門山,新北市,瑞芳/貢寮區,121.428915,25.1547141
下社山,新北市,淡水/三芝區,121.3121131,25.071235
外社山,新北市,淡水/三芝區,121.3026911,25.0909531
大古庄,新北市,淡水/三芝區,121.1644745,24.9538624
東勢庄,新北市,淡水/三芝區,121.1494723,24.9468622
照鏡山,新北市,淡水/三芝區,121.111325,24.8626581
小北坑尾山,新北市,淡水/三芝區,121.1747491,24.8579451
北打鐵坑山,新北市,淡水/三芝區,121.150743,24.8675161
茅子埔,新北市,淡水/三芝區,121.1634078,24.8549968
羊喜窩山,新北市,淡水/三芝區,121.098767,24.8770141
大坪窩山,新北市,淡水/三芝區,121.0921309,24.8529419
照門山,新北市,淡水/三芝區,121.1134881,24.8500491
赤頂社庄,新北市,淡水/三芝區,121.3491778,25.0654325
大埔庄,新北市,淡水/三芝區,121.37262,25.0242812
新路坑山,新北市,淡水/三芝區,121.3375036,25.0047475
楓樹坑山,新北市,淡水/三芝區,121.337664,25.0309841
南崁大坑山,新北市,淡水/三芝區,121.3312631,25.0415902
東湖山,新北市,淡水/三芝區,121.3896829,25.0681182
黃子坑頭,新北市,瑞芳/貢寮區,121.4111664,25.0431771
山腳頂山,新北市,瑞芳/貢寮區,121.4250136,25.0610709
御史坑山,新北市,瑞芳/貢寮區,121.4332111,25.0947741
旱窩山,新北市,淡水/三芝區,121.0643869,24.8480429
鳳山崎山,新北市,淡水/三芝區,121.0267901,24.8524747
下坪頂埔,新北市,淡水/三芝區,121.0397664,24.8641911
赤山,桃園市,復興區,120.8920113,24.7326701
登校血,桃園市,復興區,120.832478,24.6290811
大牛朝山,桃園市,復興區,120.8433551,24.6430991
造橋口山,桃園市,復興區,120.870766,24.6475741
廚子,桃園市,復興區,120.8722738,24.6346437
鹿廚坑山,桃園市,復興區,120.895216,24.6483801
湳坑山,桃園市,復興區,120.9089351,24.6375451
大溪底山,桃園市,復興區,120.933574,24.6255821
小南埔山,桃園市,復興區,120.9711001,24.6298781
人字山,桃園市,復興區,120.9268722,24.669234
火炎山,桃園市,復興區,120.9491409,24.6577778
畚箕窩凸頂,桃園市,復興區,120.968529,24.6764031
福興后山,桃園市,復興區,120.9782,24.6871421
萬馬坑山,桃園市,復興區,120.955069,24.7135831
山頂山,桃園市,復興區,120.9162915,24.7216444
小分坑山,桃園市,復興區,120.9426361,24.6669461
深井山,桃園市,復興區,120.936586,24.7140621
下北高山,桃園市,復興區,120.9508851,24.7346601
崎林山,桃園市,復興區,120.94795,24.7198073
大統台山,桃園市,復興區,120.9847886,24.7446638
永春亡山,桃園市,復興區,120.9392929,24.7594499
香仙山,桃園市,復興區,120.9250076,24.7713879
石砂統山,桃園市,復興區,120.9660604,24.7555855
水流東山,桃園市,復興區,120.972569,24.7042931
頂寮山,桃園市,復興區,120.9955128,24.6570584
雙溪山,桃園市,復興區,120.9990957,24.7497917
印斗山,桃園市,復興區,120.9712114,24.784838
北獅頭山,桃園市,復興區,121.0757271,24.7869591
下員山,桃園市,復興區,121.035733,24.7733812
石渣崙山,桃園市,復興區,120.9611169,24.7717431
四坪寮山,桃園市,復興區,121.074883,24.7032661
番子社山,桃園市,復興區,121.0769728,24.748585
冷洽水山,桃園市,復興區,121.0162574,24.7401406
沙湖壢山,桃園市,復興區,121.0371495,24.7486877
崩崁山,桃園市,復興區,121.0630894,24.7420787
石壁下山,桃園市,復興區,120.9881665,24.7323946
八股山,桃園市,復興區,121.0250041,24.7262166
北坑崠頂山,桃園市,復興區,121.0407024,24.7286421
面桶寮山,桃園市,復興區,121.0550801,24.7248981
新具庄山,桃園市,復興區,121.071353,24.7161051
石井山,桃園市,復興區,120.9991977,24.7039802
榴子坑山,桃園市,復興區,121.015142,24.7080101
十二寮山,桃園市,復興區,121.0444151,24.7136852
北岡頂山,桃園市,復興區,121.062373,24.6983846
富興頭山,桃園市,復興區,120.985081,24.6988061
後脊山,桃園市,復興區,121.0150601,24.695131
中盛山,桃園市,復興區,121.03332,24.6962531
二寮岡頂山,桃園市,復興區,121.0656142,24.6882382
陰影山,桃園市,復興區,121.0237611,24.6669121
番婆坑山,桃園市,復興區,121.035554,24.6729201
五分寮頂山,桃園市,復興區,121.064304,24.6675201
四崙頂山,桃園市,復興區,121.076594,24.6793471
龍頂山,桃園市,復興區,121.012985,24.6606549
石岡山,桃園市,復興區,121.041738,24.6574751
茄苳富士山,桃園市,復興區,120.9901481,24.6423311
烏蛇山,桃園市,復興區,121.0052167,24.6129997
水頭排山,桃園市,復興區,121.112919,24.688567
軟橋山,桃園市,復興區,121.0972769,24.6886654
員崠子山,桃園市,復興區,121.089125,24.719136
獅子頭山,桃園市,復興區,121.110729,24.7157621
大肚庄山,桃園市,復興區,121.135771,24.7244171
杵楨杆山,桃園市,復興區,121.1495325,24.7118291
三爺坑山,桃園市,復興區,121.1121461,24.7435455
鹿寮坑山,桃園市,復興區,121.135343,24.7374843
小尾山,桃園市,復興區,121.1333884,24.7500176
南何山,桃園市,復興區,121.149502,24.7506021
五股林山,桃園市,復興區,121.0897694,24.7686437
石頭山,新北市,淡水/三芝區,121.089501,24.8014911
五分埔山,新北市,淡水/三芝區,121.0962331,24.8276886
高頂莊,新北市,淡水/三芝區,121.1093156,24.8304876
大東坑山,新北市,淡水/三芝區,121.1246732,24.8214779
旱坑頂山,桃園市,復興區,121.136264,24.7987841
苧子園山,桃園市,復興區,121.1698759,24.7813411
旱坑山,新北市,淡水/三芝區,121.13715,24.8258132
頭排莊,桃園市,復興區,121.1802677,24.7954817
鹹菜棚山,新北市,烏來區,121.206382,24.7980581
十一分庄山,新北市,淡水/三芝區,121.2382062,24.8454609
未命名山峰,桃園市,復興區,121.1344619,24.7819221
上南片山,桃園市,復興區,121.158379,24.7889811
杏反岡庄,新北市,淡水/三芝區,121.1722569,24.8060069
坑尾山,苗栗縣,泰安鄉,120.868351,24.3602511
四寮坪山,苗栗縣,泰安鄉,120.872462,24.4169341
舊砲台山,苗栗縣,泰安鄉,120.866693,24.3266541
大坪頂山,苗栗縣,泰安鄉,120.871542,24.3020701
傳生窩,苗栗縣,泰安鄉,120.748506,24.488956
社寮坑山,苗栗縣,泰安鄉,120.823265,24.4486451
油房坑山,苗栗縣,泰安鄉,120.8275011,24.4601421
石筧山,桃園市,復興區,120.7417981,24.5025612
車輪窩山,苗栗縣,泰安鄉,120.728639,24.4803721
圳頭肚山,苗栗縣,泰安鄉,120.7091326,24.4860633
牛尿坂山,苗栗縣,泰安鄉,120.6918549,24.4800161
埔山,苗栗縣,泰安鄉,120.7272109,24.443173
頭窩山,桃園市,復興區,120.6955137,24.5150082
外大坪,桃園市,復興區,120.9185331,24.621521
八股觀音山,桃園市,復興區,120.9383811,24.6213371
加東山,桃園市,復興區,120.8563565,24.6236954
三百六坑山,桃園市,復興區,120.907362,24.6153781
茄苳坑山,桃園市,復興區,120.8947961,24.5998671
北坑,桃園市,復興區,120.8644751,24.5873391
片山,桃園市,復興區,120.8673251,24.567234
天山,桃園市,復興區,120.8788673,24.5787219
箭竹凸山,桃園市,復興區,120.9024651,24.5858391
好樹山,桃園市,復興區,120.8952574,24.5701198
棉子埔山,桃園市,復興區,120.850024,24.5316121
南坑山,桃園市,復興區,120.776154,24.5447882
青子窩,桃園市,復興區,120.7456559,24.5237841
茍煥山,桃園市,復興區,120.7262109,24.5343271
牛蘭窩山,桃園市,復興區,120.738498,24.5441251
白沙屯山,桃園市,復興區,120.7124592,24.5677483
小湖山,桃園市,復興區,120.763878,24.5750971
闖水窩山,桃園市,復興區,120.772501,24.5608991
未命名山峰,桃園市,復興區,120.7828941,24.5856002
將軍山,桃園市,復興區,120.8065275,24.561687
斧頭坑山,桃園市,復興區,120.7363132,24.5575241
寮子湖山,苗栗縣,泰安鄉,120.7176114,24.4147186
芎蕉坑山,苗栗縣,泰安鄉,120.7341649,24.4042941
大山,苗栗縣,泰安鄉,120.7097979,24.3801381
拐子湖山,苗栗縣,泰安鄉,120.7544101,24.3817185
四分山,苗栗縣,泰安鄉,120.749802,24.3707121
岩藏山,新北市,瑞芳/貢寮區,121.8513853,24.8967371
石坑山,新北市,瑞芳/貢寮區,121.834462,24.9034302
叢雲山,新北市,瑞芳/貢寮區,121.851939,24.9236119
網形山,新北市,瑞芳/貢寮區,121.8229491,24.9354161
橫山,新北市,瑞芳/貢寮區,121.84509,24.9577191
鹿窟尾山,新北市,瑞芳/貢寮區,121.882911,24.9641162
鷹石尖,新北市,瑞芳/貢寮區,121.8833186,24.9412115
大平山,新北市,瑞芳/貢寮區,121.8450699,24.9723901
福隆山,新北市,瑞芳/貢寮區,121.9458825,24.9876449
白沙丘山,新北市,瑞芳/貢寮區,121.9525999,25.0156921
荖蘭山,新北市,瑞芳/貢寮區,121.9731075,25.0161078
桶盤堀尖,新北市,瑞芳/貢寮區,121.9343778,24.9831032
梗枋山,新北市,瑞芳/貢寮區,121.870035,24.9080957
橋板湖山,新北市,瑞芳/貢寮區,121.8756174,24.9202429
大里簡山,新北市,瑞芳/貢寮區,121.912888,24.9550731
三分二山,新北市,瑞芳/貢寮區,121.8416692,24.940669
坪溪山,新北市,瑞芳/貢寮區,121.826755,24.9180381
龜山頭山,新北市,瑞芳/貢寮區,121.962752,24.8371251
石硿山,宜蘭縣,大同鄉,121.8596468,24.5841336
大埤山,宜蘭縣,大同鄉,121.790952,24.6201191
礁溪山,新北市,瑞芳/貢寮區,121.7616871,24.8308911
匏崙山,宜蘭縣,大同鄉,121.714115,24.7940781
莿子崙山,宜蘭縣,大同鄉,121.732723,24.7895681
鎮頭山,宜蘭縣,大同鄉,121.70557,24.7654292
大湖庄山,宜蘭縣,大同鄉,121.688934,24.7334821
觀音山,苗栗縣,泰安鄉,120.747984,24.243529
番子路山,苗栗縣,泰安鄉,120.7418637,24.1144101
坪林山,苗栗縣,泰安鄉,120.7415662,24.1513043
御子山,苗栗縣,泰安鄉,120.7353191,24.1380401
龜舌子山,苗栗縣,泰安鄉,120.7610479,24.1206878
下北坑山,苗栗縣,泰安鄉,120.7716715,24.1678612
中嵙山,苗栗縣,泰安鄉,120.8561867,24.2493331
頭庄山,苗栗縣,泰安鄉,120.8491141,24.217411
谷大坑山,苗栗縣,泰安鄉,120.7739051,24.1939701
大尖山,苗栗縣,泰安鄉,120.5539009,24.1599788
公籠頂,苗栗縣,泰安鄉,120.8340546,24.2713446
後壁山,苗栗縣,泰安鄉,120.7868891,24.3073331
校粟林山,苗栗縣,泰安鄉,120.834655,24.3490341
三十二分山,苗栗縣,泰安鄉,120.7958391,24.3569991
伯公龍,苗栗縣,泰安鄉,120.788472,24.4031274
大忿山,苗栗縣,泰安鄉,120.8405635,24.3056207
枕頭山,苗栗縣,泰安鄉,120.7678911,24.3350611
內雙坑山,苗栗縣,泰安鄉,120.787497,24.3682411
八分山,苗栗縣,泰安鄉,120.8436301,24.3682421
楓樹龍,苗栗縣,泰安鄉,120.769538,24.3671071
菜壽凸,苗栗縣,泰安鄉,120.8251506,24.3948841
黃麻園山,苗栗縣,泰安鄉,120.8329649,24.414207
大坪凸,苗栗縣,泰安鄉,120.801231,24.4077481
竹圍山,苗栗縣,泰安鄉,120.7655291,24.4313091
百二分凸山,苗栗縣,泰安鄉,120.8031041,24.3888271
頂埔山,苗栗縣,泰安鄉,120.8273269,24.2890641
大樹山,苗栗縣,泰安鄉,120.7711681,24.3068641
壢底寮山,苗栗縣,泰安鄉,120.8632451,24.3940591
十二分埔山,苗栗縣,泰安鄉,120.572807,24.0414691
灣仔口山,苗栗縣,泰安鄉,120.5778033,24.0237038
竹巷山,苗栗縣,泰安鄉,120.598482,24.0598651
土地公鞍嶺,花蓮縣,秀林鄉,120.8719076,23.8141893
長寮尾山,花蓮縣,秀林鄉,120.9541448,23.9057439
龜子坑山,花蓮縣,秀林鄉,120.8952899,23.831472
學子波山,花蓮縣,秀林鄉,120.8784549,23.8224264
肚臍崛山,嘉義縣,阿里山鄉,120.683609,23.6565784
檨子坑山,嘉義縣,阿里山鄉,120.6290839,23.6987951
棋盤厝山,嘉義縣,阿里山鄉,120.6146832,23.6761705
尖山坑山,嘉義縣,阿里山鄉,120.6130579,23.654586
鉅山,苗栗縣,泰安鄉,120.75163,24.0028881
樟湖山,花蓮縣,秀林鄉,120.81931,23.998012
番子田山西峰,花蓮縣,秀林鄉,120.9397426,23.8668601
七股山,嘉義縣,阿里山鄉,120.7250283,23.9560811
竹坑山,嘉義縣,阿里山鄉,120.7748699,23.9354009
碧峰,嘉義縣,阿里山鄉,120.6604309,23.9788506
茄荖山,嘉義縣,阿里山鄉,120.7023874,23.9971352
八杷山,嘉義縣,阿里山鄉,120.7827346,23.8737888
後寮坑山,嘉義縣,阿里山鄉,120.7753804,23.8635521
東胡山,嘉義縣,阿里山鄉,120.7256035,23.8654989
番子巴山,花蓮縣,秀林鄉,120.8000789,23.864784
水長流下山,苗栗縣,泰安鄉,120.8610751,24.060878
三角嶺,臺中市,和平區,120.9536241,24.0464439
北我音山,臺中市,和平區,120.990268,24.062777
鹿蒿山,花蓮縣,秀林鄉,120.9325887,23.9260821
逢補山,嘉義縣,阿里山鄉,120.6967622,23.7230452
筍子尾山,嘉義縣,阿里山鄉,120.7107819,23.7518241
林內山,嘉義縣,阿里山鄉,120.6178491,23.7531683
草嶺頂山,嘉義縣,阿里山鄉,120.7662571,23.8272221
粗坑頭山,嘉義縣,阿里山鄉,120.7414329,23.7862821
和尚頭山,嘉義縣,阿里山鄉,120.7630138,23.7386071
崙尾,嘉義縣,阿里山鄉,120.7775789,23.7750281
土地公鞍,嘉義縣,阿里山鄉,120.7655019,23.7682831
山尾,嘉義縣,阿里山鄉,120.7699199,23.789041
滴水子山,嘉義縣,阿里山鄉,120.7884539,23.7832861
培亭山,花蓮縣,秀林鄉,120.9458084,23.9488239
內林山,嘉義縣,阿里山鄉,120.6053993,23.7076921
觀音山,嘉義縣,阿里山鄉,120.5948289,23.6653121
小溪子山,嘉義縣,阿里山鄉,120.5896729,23.6515521
九芎坪山,嘉義縣,阿里山鄉,120.6534939,23.5492401
芋蓁坑,嘉義縣,阿里山鄉,120.6187242,23.5152064
芎蕉山,嘉義縣,阿里山鄉,120.5165769,23.5633561
